P_START_LETTER,P_END_LETTER,TABLE_NAME,COLUMN_NAME,OBJECT_TYPE,DATA_TYPE,DATA_LENGTH,CHAR_LENGTH
A,B,ACA_AUTO_SEQ_METADATA_B,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AUTO_SEQ_METADATA_B,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AUTO_SEQ_METADATA_B,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AUTO_SEQ_METADATA_B,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AUTO_SEQ_METADATA_B,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AUTO_SEQ_METADATA_B,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AUTO_SEQ_METADATA_TL,AUTO_SEQ_METADATA_ID,VIEW,NUMBER,22,0
A,B,ACA_AUTO_SEQ_METADATA_TL,AUTO_SEQ_METADATA_ID,VIEW,NUMBER,22,0
A,B,ACA_AUTO_SEQ_METADATA_TL,LANGUAGE,VIEW,VARCHAR2,16,4
A,B,ACA_AUTO_SEQ_METADATA_TL,LANGUAGE,VIEW,VARCHAR2,16,4
A,B,ACA_AUTO_SEQ_METADATA_TL,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AUTO_SEQ_METADATA_TL,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AUTO_SEQ_METADATA_TL,DESCRIPTION,VIEW,VARCHAR2,4000,1000
A,B,ACA_AUTO_SEQ_METADATA_TL,DESCRIPTION,VIEW,VARCHAR2,4000,1000
A,B,ACA_AUTO_SEQ_METADATA_TL,SOURCE_LANG,VIEW,VARCHAR2,16,4
A,B,ACA_AUTO_SEQ_METADATA_TL,SOURCE_LANG,VIEW,VARCHAR2,16,4
A,B,ACA_AUTO_SEQ_METADATA_TL,CREATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AUTO_SEQ_METADATA_TL,CREATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AUTO_SEQ_METADATA_TL,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AUTO_SEQ_METADATA_TL,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AUTO_SEQ_METADATA_TL,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AUTO_SEQ_METADATA_TL,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AUTO_SEQ_METADATA_TL,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AUTO_SEQ_METADATA_TL,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AUTO_SEQ_METADATA_TL,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
A,B,ACA_AUTO_SEQ_METADATA_TL,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
A,B,ACA_AUTO_SEQ_METADATA_TL,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AUTO_SEQ_METADATA_TL,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AUTO_SEQ_METADATA_TL,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AUTO_SEQ_METADATA_TL,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AUTO_SEQ_METADATA_TL,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AUTO_SEQ_METADATA_TL,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AUTO_SEQ_METADATA_VL,AUTO_SEQ_METADATA_ID,VIEW,NUMBER,22,0
A,B,ACA_AUTO_SEQ_METADATA_VL,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AUTO_SEQ_METADATA_VL,AUTO_SEQ_CLASS_ID,VIEW,NUMBER,22,0
A,B,ACA_AUTO_SEQ_METADATA_VL,AUTO_SEQ_CODE,VIEW,VARCHAR2,720,180
A,B,ACA_AUTO_SEQ_METADATA_VL,STARTING_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AUTO_SEQ_METADATA_VL,INCREMENT_BY,VIEW,NUMBER,22,0
A,B,ACA_AUTO_SEQ_METADATA_VL,PREFIX,VIEW,VARCHAR2,80,20
A,B,ACA_AUTO_SEQ_METADATA_VL,SUFFIX,VIEW,VARCHAR2,80,20
A,B,ACA_AUTO_SEQ_METADATA_VL,MAXIMUM_ATTEMPTS,VIEW,NUMBER,22,0
A,B,ACA_AUTO_SEQ_METADATA_VL,IS_SEEDED,VIEW,VARCHAR2,4,1
A,B,ACA_AUTO_SEQ_METADATA_VL,DESCRIPTION,VIEW,VARCHAR2,4000,1000
A,B,ACA_AUTO_SEQ_METADATA_VL,CREATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AUTO_SEQ_METADATA_VL,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AUTO_SEQ_METADATA_VL,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AUTO_SEQ_METADATA_VL,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AUTO_SEQ_METADATA_VL,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
A,B,ACA_AU_ATTRIBUTE,ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,ENTITY_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,ENTITY_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,ATTRIBUTE_NAME,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTRIBUTE,ATTRIBUTE_NAME,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTRIBUTE,DISPLAY_NAME,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTRIBUTE,DISPLAY_NAME,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTRIBUTE,DATATYPE,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTRIBUTE,DATATYPE,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTRIBUTE,DATATYPE_LENGTH,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,DATATYPE_LENGTH,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,DATATYPE_SCALE,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,DATATYPE_SCALE,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,SEARCHABLE_FLAG,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTRIBUTE,SEARCHABLE_FLAG,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTRIBUTE,SEARCH_RES_SEQUENCE,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,SEARCH_RES_SEQUENCE,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,QUICKVIEW_SEQUENCE,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,QUICKVIEW_SEQUENCE,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTRIBUTE,DISCRIMINATOR_VALUE,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTRIBUTE,DISCRIMINATOR_VALUE,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTRIBUTE,DEFAULT_VALUE,VIEW,VARCHAR2,960,240
A,B,ACA_AU_ATTRIBUTE,DEFAULT_VALUE,VIEW,VARCHAR2,960,240
A,B,ACA_AU_ATTRIBUTE,CREATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTRIBUTE,CREATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTRIBUTE,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTRIBUTE,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTRIBUTE,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTRIBUTE,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTRIBUTE,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTRIBUTE,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTRIBUTE,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
A,B,ACA_AU_ATTRIBUTE,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
A,B,ACA_AU_ATTRIBUTE,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AU_ATTRIBUTE,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AU_ATTRIBUTE,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTRIBUTE,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTRIBUTE,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTRIBUTE,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAPPING,ATTR_MAPPING_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAPPING,ATTR_MAPPING_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAPPING,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAPPING,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAPPING,MAPPING_SET,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_MAPPING,MAPPING_SET,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_MAPPING,ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAPPING,ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAPPING,FUSION_ATTRIBUTE_NAME,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_MAPPING,FUSION_ATTRIBUTE_NAME,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_MAPPING,DATATYPE,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_MAPPING,DATATYPE,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_MAPPING,DATATYPE_LENGTH,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAPPING,DATATYPE_LENGTH,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAPPING,DATATYPE_SCALE,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAPPING,DATATYPE_SCALE,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAPPING,FROM_CONVERTER,VIEW,VARCHAR2,800,200
A,B,ACA_AU_ATTR_MAPPING,FROM_CONVERTER,VIEW,VARCHAR2,800,200
A,B,ACA_AU_ATTR_MAPPING,TO_CONVERTER,VIEW,VARCHAR2,800,200
A,B,ACA_AU_ATTR_MAPPING,TO_CONVERTER,VIEW,VARCHAR2,800,200
A,B,ACA_AU_ATTR_MAPPING,CREATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAPPING,CREATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAPPING,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAPPING,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAPPING,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAPPING,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAPPING,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAPPING,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAPPING,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
A,B,ACA_AU_ATTR_MAPPING,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
A,B,ACA_AU_ATTR_MAPPING,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AU_ATTR_MAPPING,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AU_ATTR_MAPPING,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAPPING,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAPPING,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAPPING,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAP_A9,ATTR_MAP_A9_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_A9,ATTR_MAP_A9_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_A9,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_A9,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_A9,ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_A9,ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_A9,ENTITY_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_A9,ENTITY_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_A9,A9_ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_A9,A9_ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_A9,ADVANCED_SEARCH_SEQ,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_A9,ADVANCED_SEARCH_SEQ,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_A9,CREATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAP_A9,CREATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAP_A9,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAP_A9,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAP_A9,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAP_A9,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAP_A9,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAP_A9,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAP_A9,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
A,B,ACA_AU_ATTR_MAP_A9,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
A,B,ACA_AU_ATTR_MAP_A9,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AU_ATTR_MAP_A9,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AU_ATTR_MAP_A9,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAP_A9,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAP_A9,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAP_A9,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAP_E6,ATTR_MAP_E6_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_E6,ATTR_MAP_E6_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_E6,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_E6,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_E6,ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_E6,ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_E6,AUPLM_ATTRIBUTE_NAME,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_MAP_E6,AUPLM_ATTRIBUTE_NAME,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_MAP_E6,BASIC_SEARCH_SEQUENCE,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_E6,BASIC_SEARCH_SEQUENCE,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_E6,CREATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAP_E6,CREATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAP_E6,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAP_E6,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAP_E6,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAP_E6,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAP_E6,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAP_E6,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAP_E6,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
A,B,ACA_AU_ATTR_MAP_E6,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
A,B,ACA_AU_ATTR_MAP_E6,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AU_ATTR_MAP_E6,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AU_ATTR_MAP_E6,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAP_E6,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAP_E6,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAP_E6,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAP_PIM,ATTR_MAP_PIM_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_PIM,ATTR_MAP_PIM_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_PIM,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_PIM,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_PIM,ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_PIM,ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_MAP_PIM,ATTRIBUTE_GROUP,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_MAP_PIM,ATTRIBUTE_GROUP,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_MAP_PIM,PIM_ATTRIBUTE_NAME,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_MAP_PIM,PIM_ATTRIBUTE_NAME,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_MAP_PIM,CREATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAP_PIM,CREATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAP_PIM,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAP_PIM,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAP_PIM,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAP_PIM,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
A,B,ACA_AU_ATTR_MAP_PIM,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAP_PIM,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
A,B,ACA_AU_ATTR_MAP_PIM,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
A,B,ACA_AU_ATTR_MAP_PIM,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
A,B,ACA_AU_ATTR_MAP_PIM,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AU_ATTR_MAP_PIM,SEED_DATA_SOURCE,VIEW,VARCHAR2,2048,512
A,B,ACA_AU_ATTR_MAP_PIM,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAP_PIM,ORA_SEED_SET1,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAP_PIM,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_MAP_PIM,ORA_SEED_SET2,VIEW,VARCHAR2,4,1
A,B,ACA_AU_ATTR_PROPERTY,ATTR_PROPERTY_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_PROPERTY,ATTR_PROPERTY_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_PROPERTY,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_PROPERTY,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_PROPERTY,ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_PROPERTY,ATTRIBUTE_ID,VIEW,NUMBER,22,0
A,B,ACA_AU_ATTR_PROPERTY,PROPERTY_NAME,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_PROPERTY,PROPERTY_NAME,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_PROPERTY,DATATYPE,VIEW,VARCHAR2,320,80
A,B,ACA_AU_ATTR_PROPERTY,DATATYPE,VIEW,VARCHAR2,320,80
